Date,Time,Prec
12/23/2013,7:00,0.24
12/23/2013,13:00,5.82
12/23/2013,19:00,0.66
12/24/2013,1:00,0
12/24/2013,7:00,0
12/24/2013,13:00,0
12/24/2013,19:00,0
12/25/2013,1:00,0
12/25/2013,7:00,0
12/25/2013,13:00,0
12/25/2013,19:00,0
12/26/2013,1:00,0
12/26/2013,7:00,0
12/26/2013,13:00,0
12/26/2013,19:00,0
12/27/2013,1:00,0
12/27/2013,7:00,0
12/27/2013,13:00,0
12/27/2013,19:00,0
12/28/2013,1:00,0
12/28/2013,7:00,0
12/28/2013,13:00,0
12/28/2013,19:00,0
12/29/2013,1:00,0
12/29/2013,7:00,0
12/29/2013,13:00,3
12/29/2013,19:00,0.53
12/30/2013,1:00,0
12/30/2013,7:00,0
12/30/2013,13:00,0
12/30/2013,19:00,0
12/31/2013,1:00,0
12/31/2013,7:00,0
12/31/2013,13:00,0
12/31/2013,19:00,0
1/1/2014,1:00,0
1/1/2014,7:00,0
1/1/2014,13:00,0
1/1/2014,19:00,0
1/2/2014,1:00,0
1/2/2014,7:00,0
1/2/2014,13:00,0.01
1/2/2014,19:00,0.12
1/3/2014,1:00,1.74
1/3/2014,7:00,0.53
1/3/2014,13:00,0
1/3/2014,19:00,0
1/4/2014,1:00,0
1/4/2014,7:00,0
1/4/2014,13:00,0
1/4/2014,19:00,0
1/5/2014,1:00,0
1/5/2014,7:00,0
1/5/2014,13:00,0.21
1/5/2014,19:00,0.56
1/6/2014,1:00,0.33
1/6/2014,7:00,0.06
1/6/2014,13:00,0.38
1/6/2014,19:00,0.02
1/7/2014,1:00,0
1/7/2014,7:00,0
1/7/2014,13:00,0
1/7/2014,19:00,0
1/8/2014,1:00,0
1/8/2014,7:00,0
1/8/2014,13:00,0
1/8/2014,19:00,0
1/9/2014,1:00,0
1/9/2014,7:00,0
1/9/2014,13:00,0
1/9/2014,19:00,0
1/10/2014,1:00,0
1/10/2014,7:00,0
1/10/2014,13:00,2.53
1/10/2014,19:00,0.23
1/11/2014,1:00,0.44
1/11/2014,7:00,0.66
1/11/2014,13:00,0.07
1/11/2014,19:00,2.25
1/12/2014,1:00,0
1/12/2014,7:00,0
1/12/2014,13:00,0
1/12/2014,19:00,0
1/13/2014,1:00,0
1/13/2014,7:00,0
1/13/2014,13:00,0
1/13/2014,19:00,0
1/14/2014,1:00,0
1/14/2014,7:00,0.23
1/14/2014,13:00,0.49
1/14/2014,19:00,1.44
1/15/2014,1:00,0.01
1/15/2014,7:00,0
1/15/2014,13:00,0
1/15/2014,19:00,0
1/16/2014,1:00,0.35
1/16/2014,7:00,0.07
1/16/2014,13:00,0.06
1/16/2014,19:00,0
1/17/2014,1:00,0
1/17/2014,7:00,0
1/17/2014,13:00,0
1/17/2014,19:00,0
1/18/2014,1:00,0
1/18/2014,7:00,0.16
1/18/2014,13:00,0
1/18/2014,19:00,0
1/19/2014,1:00,0
1/19/2014,7:00,0
1/19/2014,13:00,0
1/19/2014,19:00,0
1/20/2014,1:00,0
1/20/2014,7:00,0
1/20/2014,13:00,0
1/20/2014,19:00,0
1/21/2014,1:00,0
1/21/2014,7:00,0
1/21/2014,13:00,0.49
1/21/2014,19:00,1.23
1/22/2014,1:00,0.2
1/22/2014,7:00,0
1/22/2014,13:00,0
1/22/2014,19:00,0
1/23/2014,1:00,0
1/23/2014,7:00,0
1/23/2014,13:00,0
1/23/2014,19:00,0.04
1/24/2014,1:00,0
1/24/2014,7:00,0
1/24/2014,13:00,0
1/24/2014,19:00,0
1/25/2014,1:00,0
1/25/2014,7:00,0
1/25/2014,13:00,0
1/25/2014,19:00,0.01
1/26/2014,1:00,0.02
1/26/2014,7:00,0.02
1/26/2014,13:00,0
1/26/2014,19:00,0.01
1/27/2014,1:00,0
1/27/2014,7:00,0
1/27/2014,13:00,0
1/27/2014,19:00,0
1/28/2014,1:00,0
1/28/2014,7:00,0
1/28/2014,13:00,0
1/28/2014,19:00,0
1/29/2014,1:00,0
1/29/2014,7:00,0.06
1/29/2014,13:00,0
1/29/2014,19:00,0
1/30/2014,1:00,0
1/30/2014,7:00,0
1/30/2014,13:00,0
1/30/2014,19:00,0
1/31/2014,1:00,0
1/31/2014,7:00,0
1/31/2014,13:00,0
1/31/2014,19:00,0
2/1/2014,1:00,0
2/1/2014,7:00,0
2/1/2014,13:00,0
2/1/2014,19:00,0
2/2/2014,1:00,0
2/2/2014,7:00,0
2/2/2014,13:00,0
2/2/2014,19:00,0
2/3/2014,1:00,0.03
2/3/2014,7:00,0.98
2/3/2014,13:00,3.67
2/3/2014,19:00,0.19
2/4/2014,1:00,0
2/4/2014,7:00,0
2/4/2014,13:00,0
2/4/2014,19:00,0
2/5/2014,1:00,0
2/5/2014,7:00,1.52
2/5/2014,13:00,0.94
2/5/2014,19:00,0.01
2/6/2014,1:00,0
2/6/2014,7:00,0
2/6/2014,13:00,0
2/6/2014,19:00,0
2/7/2014,1:00,0
2/7/2014,7:00,0
2/7/2014,13:00,0
2/7/2014,19:00,0
2/8/2014,1:00,0
2/8/2014,7:00,0
2/8/2014,13:00,0
2/8/2014,19:00,0.01
2/9/2014,1:00,0
2/9/2014,7:00,0
2/9/2014,13:00,0
2/9/2014,19:00,0.03
2/10/2014,1:00,0.03
2/10/2014,7:00,0
2/10/2014,13:00,0
2/10/2014,19:00,0
2/11/2014,1:00,0
2/11/2014,7:00,0
2/11/2014,13:00,0
2/11/2014,19:00,0
2/12/2014,1:00,0
2/12/2014,7:00,0
2/12/2014,13:00,0
2/12/2014,19:00,0
2/13/2014,1:00,0.43
2/13/2014,7:00,2.4
2/13/2014,13:00,3.5
2/13/2014,19:00,0.67
2/14/2014,1:00,1.2
2/14/2014,7:00,0
2/14/2014,13:00,0
2/14/2014,19:00,0
2/15/2014,1:00,0
2/15/2014,7:00,0
2/15/2014,13:00,0.36
2/15/2014,19:00,0.44
2/16/2014,1:00,0
2/16/2014,7:00,0
2/16/2014,13:00,0
2/16/2014,19:00,0.01
2/17/2014,1:00,0.09
2/17/2014,7:00,0
2/17/2014,13:00,0
2/17/2014,19:00,0
2/18/2014,1:00,0
2/18/2014,7:00,0.23
2/18/2014,13:00,0
2/18/2014,19:00,0
2/19/2014,1:00,0
2/19/2014,7:00,0
2/19/2014,13:00,0.4
2/19/2014,19:00,0.05
2/20/2014,1:00,0
2/20/2014,7:00,0
2/20/2014,13:00,0
2/20/2014,19:00,0
2/21/2014,1:00,0
2/21/2014,7:00,0.04
2/21/2014,13:00,0.01
2/21/2014,19:00,3.18
2/22/2014,1:00,0
2/22/2014,7:00,0
2/22/2014,13:00,0
2/22/2014,19:00,0
2/23/2014,1:00,0
2/23/2014,7:00,0
2/23/2014,13:00,0
2/23/2014,19:00,0
2/24/2014,1:00,0.01
2/24/2014,7:00,0.21
2/24/2014,13:00,0
2/24/2014,19:00,0
2/25/2014,1:00,0
2/25/2014,7:00,0
2/25/2014,13:00,0.3
2/25/2014,19:00,0.12
2/26/2014,1:00,0
2/26/2014,7:00,0
2/26/2014,13:00,0.68
2/26/2014,19:00,0
2/27/2014,1:00,0
2/27/2014,7:00,0
2/27/2014,13:00,0
2/27/2014,19:00,0
2/28/2014,1:00,0
2/28/2014,7:00,0
2/28/2014,13:00,0
2/28/2014,19:00,0
3/1/2014,1:00,0
3/1/2014,7:00,0
3/1/2014,13:00,0
3/1/2014,19:00,0
3/2/2014,1:00,0
3/2/2014,7:00,0
3/2/2014,13:00,0.05
3/2/2014,19:00,0.3
3/3/2014,1:00,0.17
3/3/2014,7:00,0.57
3/3/2014,13:00,1.69
3/3/2014,19:00,0.53
3/4/2014,1:00,0
3/4/2014,7:00,0
3/4/2014,13:00,0
3/4/2014,19:00,0
3/5/2014,1:00,0
3/5/2014,7:00,0
3/5/2014,13:00,0
3/5/2014,19:00,0
3/6/2014,1:00,0
3/6/2014,7:00,0
3/6/2014,13:00,0
3/6/2014,19:00,0
3/7/2014,1:00,0
3/7/2014,7:00,0
3/7/2014,13:00,0.02
3/7/2014,19:00,0.01
3/8/2014,1:00,0
3/8/2014,7:00,0
3/8/2014,13:00,0
3/8/2014,19:00,0
3/9/2014,1:00,0
3/9/2014,7:00,0.3
3/9/2014,13:00,0
3/9/2014,19:00,0
3/10/2014,1:00,0
3/10/2014,7:00,0
3/10/2014,13:00,0
3/10/2014,19:00,0
3/11/2014,1:00,0
3/11/2014,7:00,0
3/11/2014,13:00,0
3/11/2014,19:00,0
3/12/2014,1:00,0
3/12/2014,7:00,0
3/12/2014,13:00,0
3/12/2014,19:00,0.04
3/13/2014,1:00,0.02
3/13/2014,7:00,0
3/13/2014,13:00,0
3/13/2014,19:00,0
3/14/2014,1:00,0
3/14/2014,7:00,0
3/14/2014,13:00,0
3/14/2014,19:00,0
3/15/2014,1:00,0
3/15/2014,7:00,0.22
3/15/2014,13:00,0.03
3/15/2014,19:00,0
3/16/2014,1:00,0
3/16/2014,7:00,0
3/16/2014,13:00,0
3/16/2014,19:00,0
3/17/2014,1:00,0.45
3/17/2014,7:00,1.63
3/17/2014,13:00,0.21
3/17/2014,19:00,0.05
3/18/2014,1:00,0.01
3/18/2014,7:00,0
3/18/2014,13:00,0
3/18/2014,19:00,0.03
3/19/2014,1:00,0
3/19/2014,7:00,0
3/19/2014,13:00,0.21
3/19/2014,19:00,0.69
3/20/2014,1:00,0.05
3/20/2014,7:00,0.02
3/20/2014,13:00,0
3/20/2014,19:00,0
3/21/2014,1:00,0
3/21/2014,7:00,0
3/21/2014,13:00,0
3/21/2014,19:00,0.26
3/22/2014,1:00,0
3/22/2014,7:00,0
3/22/2014,13:00,0
3/22/2014,19:00,0
3/23/2014,1:00,0
3/23/2014,7:00,0
3/23/2014,13:00,0
3/23/2014,19:00,0.03
3/24/2014,1:00,0
3/24/2014,7:00,0
3/24/2014,13:00,0
3/24/2014,19:00,0
3/25/2014,1:00,0
3/25/2014,7:00,0
3/25/2014,13:00,0.69
3/25/2014,19:00,0.68
3/26/2014,1:00,0.22
3/26/2014,7:00,0
3/26/2014,13:00,0
3/26/2014,19:00,0
3/27/2014,1:00,0
3/27/2014,7:00,0
3/27/2014,13:00,0
3/27/2014,19:00,0
3/28/2014,1:00,0
3/28/2014,7:00,0
3/28/2014,13:00,0.27
3/28/2014,19:00,0
3/29/2014,1:00,0
3/29/2014,7:00,0.07
3/29/2014,13:00,0.14
3/29/2014,19:00,1.29
3/30/2014,1:00,0.91
3/30/2014,7:00,0.32
3/30/2014,13:00,0.81
3/30/2014,19:00,0.63
3/31/2014,1:00,0.63
3/31/2014,7:00,0.03
3/31/2014,13:00,0
3/31/2014,19:00,0
4/1/2014,1:00,0
4/1/2014,7:00,0
4/1/2014,13:00,0
4/1/2014,19:00,0
4/2/2014,1:00,0
4/2/2014,7:00,0
4/2/2014,13:00,0
4/2/2014,19:00,0
4/3/2014,1:00,0
4/3/2014,7:00,0.69
4/3/2014,13:00,0
4/3/2014,19:00,0
4/4/2014,1:00,0
4/4/2014,7:00,0
4/4/2014,13:00,0.09
4/4/2014,19:00,0.04
4/5/2014,1:00,0.04
4/5/2014,7:00,0
4/5/2014,13:00,0
4/5/2014,19:00,0
4/6/2014,1:00,0
4/6/2014,7:00,0
4/6/2014,13:00,0
4/6/2014,19:00,0
4/7/2014,1:00,0
4/7/2014,7:00,0
4/7/2014,13:00,1.11
4/7/2014,19:00,1.55
4/8/2014,1:00,0.05
4/8/2014,7:00,0.72
4/8/2014,13:00,0
4/8/2014,19:00,0
4/9/2014,1:00,0
4/9/2014,7:00,0
4/9/2014,13:00,0
4/9/2014,19:00,0.03
4/10/2014,1:00,0
4/10/2014,7:00,0
4/10/2014,13:00,0
4/10/2014,19:00,0
4/11/2014,1:00,0
4/11/2014,7:00,0
4/11/2014,13:00,0
4/11/2014,19:00,0
4/12/2014,1:00,0.35
4/12/2014,7:00,0.08
4/12/2014,13:00,0
4/12/2014,19:00,0
4/13/2014,1:00,0
4/13/2014,7:00,0
4/13/2014,13:00,0
4/13/2014,19:00,0
4/14/2014,1:00,0
4/14/2014,7:00,0
4/14/2014,13:00,0
4/14/2014,19:00,0
4/15/2014,1:00,0
4/15/2014,7:00,0
4/15/2014,13:00,1.95
4/15/2014,19:00,1.26
4/16/2014,1:00,0.68
4/16/2014,7:00,0
4/16/2014,13:00,0
4/16/2014,19:00,0
4/17/2014,1:00,0
4/17/2014,7:00,0
4/17/2014,13:00,0
4/17/2014,19:00,0
4/18/2014,1:00,0
4/18/2014,7:00,0
4/18/2014,13:00,0
4/18/2014,19:00,0
4/19/2014,1:00,0
4/19/2014,7:00,0
4/19/2014,13:00,0
4/19/2014,19:00,0
4/20/2014,1:00,0
4/20/2014,7:00,0
4/20/2014,13:00,0
4/20/2014,19:00,0
4/21/2014,1:00,0
4/21/2014,7:00,0
4/21/2014,13:00,0
4/21/2014,19:00,0
4/22/2014,1:00,0
4/22/2014,7:00,0
4/22/2014,13:00,0
4/22/2014,19:00,0.06
4/23/2014,1:00,0.45
4/23/2014,7:00,0
4/23/2014,13:00,0
4/23/2014,19:00,0
4/24/2014,1:00,0
4/24/2014,7:00,0
4/24/2014,13:00,0
4/24/2014,19:00,0
4/25/2014,1:00,0
4/25/2014,7:00,0
4/25/2014,13:00,0
4/25/2014,19:00,0
4/26/2014,1:00,0.16
4/26/2014,7:00,0
4/26/2014,13:00,0
4/26/2014,19:00,0
4/27/2014,1:00,0.36
4/27/2014,7:00,0
4/27/2014,13:00,0
4/27/2014,19:00,0
4/28/2014,1:00,0
4/28/2014,7:00,0
4/28/2014,13:00,0
4/28/2014,19:00,0.01
4/29/2014,1:00,0.27
4/29/2014,7:00,0.16
4/29/2014,13:00,0.6
4/29/2014,19:00,0.65
4/30/2014,1:00,0.35
4/30/2014,7:00,0.62
4/30/2014,13:00,3.07
4/30/2014,19:00,3.6
5/1/2014,1:00,2.42
5/1/2014,7:00,1.33
5/1/2014,13:00,0
5/1/2014,19:00,0.2
5/2/2014,1:00,0
5/2/2014,7:00,0
5/2/2014,13:00,0
5/2/2014,19:00,0
5/3/2014,1:00,0
5/3/2014,7:00,0
5/3/2014,13:00,0.01
5/3/2014,19:00,0.01
5/4/2014,1:00,0
5/4/2014,7:00,0
5/4/2014,13:00,0
5/4/2014,19:00,0.6
5/5/2014,1:00,0
5/5/2014,7:00,0
5/5/2014,13:00,0
5/5/2014,19:00,0
5/6/2014,1:00,0.64
5/6/2014,7:00,0.01
5/6/2014,13:00,0
5/6/2014,19:00,0
5/7/2014,1:00,0
5/7/2014,7:00,0
5/7/2014,13:00,0
5/7/2014,19:00,0.64
5/8/2014,1:00,0.01
5/8/2014,7:00,0.24
5/8/2014,13:00,0
5/8/2014,19:00,0
5/9/2014,1:00,0
5/9/2014,7:00,0.06
5/9/2014,13:00,0.09
5/9/2014,19:00,0
5/10/2014,1:00,0
5/10/2014,7:00,0
5/10/2014,13:00,0
5/10/2014,19:00,0.97
5/11/2014,1:00,0.02
5/11/2014,7:00,0
5/11/2014,13:00,0
5/11/2014,19:00,0
5/12/2014,1:00,0
5/12/2014,7:00,0
5/12/2014,13:00,0
5/12/2014,19:00,0.08
5/13/2014,1:00,0.21
5/13/2014,7:00,0
5/13/2014,13:00,0
5/13/2014,19:00,0
5/14/2014,1:00,0
5/14/2014,7:00,0.03
5/14/2014,13:00,0.05
5/14/2014,19:00,0.03
5/15/2014,1:00,0.04
5/15/2014,7:00,0.07
5/15/2014,13:00,0.01
5/15/2014,19:00,0.24
5/16/2014,1:00,1.14
5/16/2014,7:00,2.04
5/16/2014,13:00,4.45
5/16/2014,19:00,0
5/17/2014,1:00,0
5/17/2014,7:00,0
5/17/2014,13:00,0
5/17/2014,19:00,0
5/18/2014,1:00,0
5/18/2014,7:00,0
5/18/2014,13:00,0
5/18/2014,19:00,0
5/19/2014,1:00,0
5/19/2014,7:00,0
5/19/2014,13:00,0
5/19/2014,19:00,0
5/20/2014,1:00,0
5/20/2014,7:00,0
5/20/2014,13:00,0
5/20/2014,19:00,0
5/21/2014,1:00,0
5/21/2014,7:00,0
5/21/2014,13:00,0
5/21/2014,19:00,0
5/22/2014,1:00,1.26
5/22/2014,7:00,0.05
5/22/2014,13:00,0
5/22/2014,19:00,0
5/23/2014,1:00,0
5/23/2014,7:00,0
5/23/2014,13:00,0
5/23/2014,19:00,0
5/24/2014,1:00,0
5/24/2014,7:00,0
5/24/2014,13:00,0
5/24/2014,19:00,0
5/25/2014,1:00,0.2
5/25/2014,7:00,0
5/25/2014,13:00,0
5/25/2014,19:00,0
5/26/2014,1:00,0
5/26/2014,7:00,0
5/26/2014,13:00,0
5/26/2014,19:00,0
5/27/2014,1:00,0
5/27/2014,7:00,0
5/27/2014,13:00,0
5/27/2014,19:00,0
5/28/2014,1:00,0.24
5/28/2014,7:00,0
5/28/2014,13:00,0
5/28/2014,19:00,1.15
5/29/2014,1:00,0.08
5/29/2014,7:00,0.17
5/29/2014,13:00,0.3
5/29/2014,19:00,0.75
5/30/2014,1:00,0.15
5/30/2014,7:00,0.17
5/30/2014,13:00,0
5/30/2014,19:00,0.01
5/31/2014,1:00,0
5/31/2014,7:00,0
5/31/2014,13:00,0
5/31/2014,19:00,0
6/1/2014,1:00,0
6/1/2014,7:00,0
6/1/2014,13:00,0
6/1/2014,19:00,0
6/2/2014,1:00,0
6/2/2014,7:00,0
6/2/2014,13:00,0
6/2/2014,19:00,0
6/3/2014,1:00,0
6/3/2014,7:00,0
6/3/2014,13:00,0
6/3/2014,19:00,1.81
6/4/2014,1:00,0
6/4/2014,7:00,0.03
6/4/2014,13:00,0
6/4/2014,19:00,0
6/5/2014,1:00,0.01
6/5/2014,7:00,0.04
6/5/2014,13:00,0.02
6/5/2014,19:00,0
6/6/2014,1:00,0
6/6/2014,7:00,0
6/6/2014,13:00,0
6/6/2014,19:00,0
6/7/2014,1:00,0
6/7/2014,7:00,0
6/7/2014,13:00,0
6/7/2014,19:00,0
6/8/2014,1:00,0
6/8/2014,7:00,0
6/8/2014,13:00,0
6/8/2014,19:00,0
6/9/2014,1:00,0.02
6/9/2014,7:00,0.53
6/9/2014,13:00,0
6/9/2014,19:00,0.55
6/10/2014,1:00,0.3
6/10/2014,7:00,0.3
6/10/2014,13:00,0.89
6/10/2014,19:00,0
6/11/2014,1:00,0
6/11/2014,7:00,0.04
6/11/2014,13:00,0.09
6/11/2014,19:00,0.09
6/12/2014,1:00,0.07
6/12/2014,7:00,0.34
6/12/2014,13:00,0.21
6/12/2014,19:00,2.47
6/13/2014,1:00,0.77
6/13/2014,7:00,0.6
6/13/2014,13:00,0.06
6/13/2014,19:00,1.29
6/14/2014,1:00,0.05
6/14/2014,7:00,0
6/14/2014,13:00,0
6/14/2014,19:00,0
6/15/2014,1:00,0
6/15/2014,7:00,0
6/15/2014,13:00,0
6/15/2014,19:00,0
6/16/2014,1:00,0
6/16/2014,7:00,0
6/16/2014,13:00,0
6/16/2014,19:00,0
6/17/2014,1:00,0
6/17/2014,7:00,0.05
6/17/2014,13:00,0
6/17/2014,19:00,0
6/18/2014,1:00,0
6/18/2014,7:00,0
6/18/2014,13:00,0
6/18/2014,19:00,0
6/19/2014,1:00,0
6/19/2014,7:00,0
6/19/2014,13:00,0
6/19/2014,19:00,0.69
6/20/2014,1:00,0
6/20/2014,7:00,0
6/20/2014,13:00,0
6/20/2014,19:00,0
6/21/2014,1:00,0
6/21/2014,7:00,0
6/21/2014,13:00,0
6/21/2014,19:00,0
6/22/2014,1:00,0
6/22/2014,7:00,0.08
6/22/2014,13:00,0.2
6/22/2014,19:00,0.19
6/23/2014,1:00,0
6/23/2014,7:00,0
6/23/2014,13:00,0
6/23/2014,19:00,0
6/24/2014,1:00,0
6/24/2014,7:00,0
6/24/2014,13:00,0
6/24/2014,19:00,0
6/25/2014,1:00,0
6/25/2014,7:00,0
6/25/2014,13:00,0
6/25/2014,19:00,0.29
6/26/2014,1:00,0.41
6/26/2014,7:00,0.52
6/26/2014,13:00,0
6/26/2014,19:00,0
6/27/2014,1:00,0
6/27/2014,7:00,0
6/27/2014,13:00,0
6/27/2014,19:00,0
6/28/2014,1:00,0
6/28/2014,7:00,0
6/28/2014,13:00,0
6/28/2014,19:00,0
6/29/2014,1:00,0
6/29/2014,7:00,0
6/29/2014,13:00,0
6/29/2014,19:00,0
6/30/2014,1:00,0
6/30/2014,7:00,0
6/30/2014,13:00,0.08
6/30/2014,19:00,0
7/1/2014,1:00,0
7/1/2014,7:00,0
7/1/2014,13:00,0
7/1/2014,19:00,0
7/2/2014,1:00,0
7/2/2014,7:00,0
7/2/2014,13:00,0
7/2/2014,19:00,0
7/3/2014,1:00,0
7/3/2014,7:00,0
7/3/2014,13:00,0
7/3/2014,19:00,0.7
7/4/2014,1:00,1.97
7/4/2014,7:00,0.08
7/4/2014,13:00,0
7/4/2014,19:00,0
7/5/2014,1:00,0
7/5/2014,7:00,0
7/5/2014,13:00,0
7/5/2014,19:00,0
7/6/2014,1:00,0
7/6/2014,7:00,0
7/6/2014,13:00,0
7/6/2014,19:00,0
7/7/2014,1:00,0
7/7/2014,7:00,0
7/7/2014,13:00,0
7/7/2014,19:00,0
7/8/2014,1:00,0
7/8/2014,7:00,0
7/8/2014,13:00,0.03
7/8/2014,19:00,0
7/9/2014,1:00,0.01
7/9/2014,7:00,0
7/9/2014,13:00,0
7/9/2014,19:00,0
7/10/2014,1:00,0
7/10/2014,7:00,0
7/10/2014,13:00,0
7/10/2014,19:00,0.12
7/11/2014,1:00,1.12
7/11/2014,7:00,0
7/11/2014,13:00,0
7/11/2014,19:00,0
7/12/2014,1:00,0
7/12/2014,7:00,0.01
7/12/2014,13:00,0
7/12/2014,19:00,0
7/13/2014,1:00,0
7/13/2014,7:00,0
7/13/2014,13:00,0
7/13/2014,19:00,0
7/14/2014,1:00,0
7/14/2014,7:00,0.22
7/14/2014,13:00,0.05
7/14/2014,19:00,0.54
7/15/2014,1:00,0.03
7/15/2014,7:00,0
7/15/2014,13:00,0
7/15/2014,19:00,0.41
7/16/2014,1:00,0.21
7/16/2014,7:00,0.09
7/16/2014,13:00,0
7/16/2014,19:00,0
7/17/2014,1:00,0
7/17/2014,7:00,0
7/17/2014,13:00,0
7/17/2014,19:00,0
7/18/2014,1:00,0
7/18/2014,7:00,0
7/18/2014,13:00,0
7/18/2014,19:00,0
7/19/2014,1:00,0
7/19/2014,7:00,0
7/19/2014,13:00,0
7/19/2014,19:00,0
7/20/2014,1:00,0
7/20/2014,7:00,0
7/20/2014,13:00,0
7/20/2014,19:00,0
7/21/2014,1:00,0
7/21/2014,7:00,0
7/21/2014,13:00,0
7/21/2014,19:00,0
7/22/2014,1:00,0
7/22/2014,7:00,0
7/22/2014,13:00,0
7/22/2014,19:00,0
7/23/2014,1:00,0
7/23/2014,7:00,0
7/23/2014,13:00,0
7/23/2014,19:00,0
7/24/2014,1:00,0
7/24/2014,7:00,0.01
7/24/2014,13:00,0.39
7/24/2014,19:00,0
7/25/2014,1:00,0
7/25/2014,7:00,0
7/25/2014,13:00,0
7/25/2014,19:00,0
7/26/2014,1:00,0
7/26/2014,7:00,0
7/26/2014,13:00,0
7/26/2014,19:00,0
7/27/2014,1:00,0
7/27/2014,7:00,0
7/27/2014,13:00,0
7/27/2014,19:00,0
7/28/2014,1:00,0.08
7/28/2014,7:00,0
7/28/2014,13:00,0.01
7/28/2014,19:00,0
7/29/2014,1:00,0.04
7/29/2014,7:00,0
7/29/2014,13:00,0
7/29/2014,19:00,0
7/30/2014,1:00,0
7/30/2014,7:00,0
7/30/2014,13:00,0
7/30/2014,19:00,0
7/31/2014,1:00,0
7/31/2014,7:00,0
7/31/2014,13:00,0
7/31/2014,19:00,0
8/1/2014,1:00,0
8/1/2014,7:00,0
8/1/2014,13:00,0.01
8/1/2014,19:00,0.03
8/2/2014,1:00,0
8/2/2014,7:00,0.16
8/2/2014,13:00,0
8/2/2014,19:00,0
8/3/2014,1:00,0
8/3/2014,7:00,0
8/3/2014,13:00,0.01
8/3/2014,19:00,0.71
8/4/2014,1:00,0.39
8/4/2014,7:00,0
8/4/2014,13:00,0
8/4/2014,19:00,0
8/5/2014,1:00,0
8/5/2014,7:00,0
8/5/2014,13:00,0
8/5/2014,19:00,0
8/6/2014,1:00,0
8/6/2014,7:00,0
8/6/2014,13:00,0
8/6/2014,19:00,0
8/7/2014,1:00,0
8/7/2014,7:00,0
8/7/2014,13:00,0
8/7/2014,19:00,0
8/8/2014,1:00,0
8/8/2014,7:00,0
8/8/2014,13:00,0
8/8/2014,19:00,0
8/9/2014,1:00,0
8/9/2014,7:00,0
8/9/2014,13:00,0
8/9/2014,19:00,0
8/10/2014,1:00,0.04
8/10/2014,7:00,0
8/10/2014,13:00,0
8/10/2014,19:00,0
8/11/2014,1:00,0
8/11/2014,7:00,0
8/11/2014,13:00,0
8/11/2014,19:00,0
8/12/2014,1:00,0.56
8/12/2014,7:00,0.67
8/12/2014,13:00,0.03
8/12/2014,19:00,2.56
8/13/2014,1:00,0.57
8/13/2014,7:00,0.15
8/13/2014,13:00,0
8/13/2014,19:00,0.03
8/14/2014,1:00,0
8/14/2014,7:00,0
8/14/2014,13:00,0
8/14/2014,19:00,0
8/15/2014,1:00,0
8/15/2014,7:00,0
8/15/2014,13:00,0
8/15/2014,19:00,0
8/16/2014,1:00,0
8/16/2014,7:00,0
8/16/2014,13:00,0
8/16/2014,19:00,0
8/17/2014,1:00,0
8/17/2014,7:00,0
8/17/2014,13:00,0
8/17/2014,19:00,0.91
8/18/2014,1:00,0.15
8/18/2014,7:00,0
8/18/2014,13:00,0
8/18/2014,19:00,0
8/19/2014,1:00,0
8/19/2014,7:00,0
8/19/2014,13:00,0
8/19/2014,19:00,0
8/20/2014,1:00,0
8/20/2014,7:00,0
8/20/2014,13:00,0
8/20/2014,19:00,0
8/21/2014,1:00,0.12
8/21/2014,7:00,0
8/21/2014,13:00,0
8/21/2014,19:00,0
8/22/2014,1:00,0.01
8/22/2014,7:00,0
8/22/2014,13:00,0
8/22/2014,19:00,0.01
8/23/2014,1:00,0
8/23/2014,7:00,0
8/23/2014,13:00,0.23
8/23/2014,19:00,0.12
8/24/2014,1:00,0.12
8/24/2014,7:00,0
8/24/2014,13:00,0
8/24/2014,19:00,0
8/25/2014,1:00,0
8/25/2014,7:00,0
8/25/2014,13:00,0
8/25/2014,19:00,0
8/26/2014,1:00,0
8/26/2014,7:00,0
8/26/2014,13:00,0
8/26/2014,19:00,0
8/27/2014,1:00,0
8/27/2014,7:00,0
8/27/2014,13:00,0
8/27/2014,19:00,0
8/28/2014,1:00,0
8/28/2014,7:00,0
8/28/2014,13:00,0
8/28/2014,19:00,0
8/29/2014,1:00,0
8/29/2014,7:00,0
8/29/2014,13:00,0
8/29/2014,19:00,0
8/30/2014,1:00,0
8/30/2014,7:00,0
8/30/2014,13:00,0
8/30/2014,19:00,0
8/31/2014,1:00,0
8/31/2014,7:00,0.01
8/31/2014,13:00,0
8/31/2014,19:00,0
9/1/2014,1:00,0.43
9/1/2014,7:00,0.18
9/1/2014,13:00,0
9/1/2014,19:00,2.44
9/2/2014,1:00,0.13
9/2/2014,7:00,0
9/2/2014,13:00,0
9/2/2014,19:00,0
9/3/2014,1:00,0.97
9/3/2014,7:00,0
9/3/2014,13:00,0
9/3/2014,19:00,0
9/4/2014,1:00,0
9/4/2014,7:00,0
9/4/2014,13:00,0
9/4/2014,19:00,0
9/5/2014,1:00,0
9/5/2014,7:00,0
9/5/2014,13:00,0
9/5/2014,19:00,0
9/6/2014,1:00,0
9/6/2014,7:00,0
9/6/2014,13:00,0
9/6/2014,19:00,0
9/7/2014,1:00,0
9/7/2014,7:00,0.01
9/7/2014,13:00,0
9/7/2014,19:00,0
9/8/2014,1:00,0
9/8/2014,7:00,0
